08-Mar-2018 17:27:24

Rotor = T-Motor 18 inch    Motor = Scorpion SII-4020-420KV    Rotation = CCW

Tunnel RPM = 550.0    AoA = 30 deg   Motor Speed = 3000 rpm

Scan Rate = 2000 Hz   Number of Readings = 5000   Pressure = 29.23 inHg  

  Time(s)       Temp(f)    Velocity(m/s)    Position(deg)     Fx(N)         Fy(N)         Fz(N)        Tx(Nm)        Ty(Nm)       Tz(Nm) 
  1.383068     76.506406      12.242543       44.760694      0.165391      6.889280      7.886338     -0.025911     -0.161899    -0.270729  
  1.383435     76.474839      12.236879       54.005530      7.811900      7.622121      11.691109     -0.065794     -0.187492    -0.350368  
  1.383802     76.222324      12.228693       62.847386      8.393061      4.512156      10.057463     -0.202090     -0.260036    -0.113148  
  1.384169     76.127630      12.224959       71.902578      5.501269      8.246918     -1.287719     -0.140142     -0.332276    -0.094123  
  1.384534     75.464785      12.210765       81.076303      6.913157      5.080453      2.666975     -0.089753     -0.410799    -0.168756  
  1.384898     75.464785      12.208111       89.681102      0.039479      7.243476      1.424320      0.002646     -0.386886    -0.266463  
  1.385263     76.348585      12.222172       98.736299     -4.259614     -2.431678      5.454740      0.055961     -0.386559    -0.258858  
  1.385628     76.159197      12.113374       107.507044     -4.860997     -2.462284      4.477830      0.234913     -0.482136    -0.172916  
  1.385995     76.159197      12.216030       116.704471     -6.501265      1.786126      7.206126      0.382597     -0.501132    -0.094070  
  1.386362     76.380146      12.223859       124.669248     -11.301870     -6.287555      19.198401      0.423201     -0.281756    -0.224682  
  1.386728     76.285452      12.224106       134.933380     -14.754399     -2.466703      2.862874      0.588399     -0.368913    -0.290272  
  1.387095     75.875121      12.227382       144.154513     -8.651308     -2.733769     -1.514861      0.719678     -0.562072    -0.179404  
  1.387460     75.717300      12.230881       153.328234     -3.719398     -11.418613      1.865935      0.654243     -0.569399    -0.138756  
  1.387825     75.717300      12.234855       162.170089     -0.121252     -6.220343      4.268744      0.751990     -0.423176    -0.178146  
  1.388188     75.717300      12.244123       171.438627      1.596051     -9.620029      7.501973      0.693596     -0.324070    -0.215293  
  1.388553     75.875121      12.391981       180.588632      2.409971     -5.774373     -1.232309      0.704785     -0.387851    -0.271709  
  1.388918     75.654173      12.267199       189.572727      6.111120     -1.900798      7.007711      0.658401     -0.402635    -0.114072  
  1.389282     75.780427      12.272607       198.153829      2.267357     -6.720530      5.173767      0.501087     -0.328003    -0.186968  
  1.389648     75.969809      12.290617       206.924565      2.224414     -0.679543      5.935460      0.487840     -0.229431    -0.264992  
  1.390013     76.253891      12.300471       216.477563      1.886711     -5.191525      12.510632      0.294121     -0.095792    -0.235968  
  1.390407     76.001376      12.293616       225.485347      5.230851     -2.419099      12.287388      0.192016     -0.134845    -0.159014  
  1.390776     76.127630      12.316151       233.758282      5.199454      4.962683      13.244196      0.155897     -0.125383    -0.131669  
  1.391143     76.001376      12.321281       241.580846      6.987614      6.182876      3.075507      0.084978     -0.269576    -0.301582  
  1.391529     76.222324      12.326453       251.323479      11.592887      11.380252      6.612065      0.136971     -0.425163    -0.301630  
  1.391894     76.032943      12.328221       260.639412      7.451800      10.395987     -0.931773      0.107285     -0.507835    -0.219662  
  1.392259     75.969809      12.330125       269.410166      1.828039      3.315912      1.442499      0.159968     -0.430998    -0.115841  
  1.392625     76.285452      12.332442       278.370536     -3.922707      3.777631      3.954930      0.324274     -0.347225    -0.231253  
  1.392990     76.253891      12.321552       286.738297     -9.664465     -2.322061      6.153272      0.381049     -0.342226    -0.219760  
  1.393355     76.190764      12.333983       295.248280     -10.368899     -1.878656      8.658469      0.500142     -0.440892    -0.193751  
  1.393721     76.096070      12.315788       305.322786     -10.398518     -4.655656      16.171573      0.574413     -0.324359    -0.160008  
  1.394084     76.127630      12.305613       313.737960     -10.793601     -5.566706      6.845654      0.677412     -0.371475    -0.204853  
  1.394449     75.938249      12.296848       322.698313     -10.839247     -6.720386     -0.285929      0.680384     -0.401126    -0.167967  
  1.394815     75.559479      12.291181       331.374259     -6.023581     -10.356153     -0.679883      0.610988     -0.414525    -0.190416  
  1.395182     75.811994      12.274290       339.765726      1.345756     -5.555934      2.115242      0.652829     -0.428649    -0.213141  
  1.395548     75.811994      12.269007       350.764697      8.956798     -1.589663      5.141783      0.602503     -0.365050    -0.276837  
  1.395913     75.559479      12.254221       359.725086      13.677243     -8.606296      2.677188      0.405264     -0.409456    -0.175050  
  1.396278     75.685734      12.158768       7.615428      8.461372     -7.025111      6.307760      0.319918     -0.298505    -0.101806  
  1.396644     76.159197      12.239903       16.765443     -1.738808     -0.440973      4.361458      0.317647     -0.167514    -0.155888  
  1.397012     76.474839      12.238205       24.777633     -5.312398      0.896781      9.668903      0.170670     -0.006972    -0.280205  
  1.397379     76.380146      12.231820       34.638789     -0.226078      1.797193      11.922752      0.005775     -0.073603    -0.227218  
  1.397745     76.411712      12.226873       43.931033      2.104357      1.618786      7.220951     -0.070710     -0.148876    -0.245813  
  1.398110     76.348585      12.226153       52.725476      4.516107      3.049847      9.116242     -0.120436     -0.103308    -0.211104  
  1.398477     76.285452      12.225433       61.922903      5.939448      3.716885      8.750001     -0.209482     -0.164237    -0.072827  
  1.398841     76.348585      12.220844       70.101025      4.537033      11.129885     -0.129702     -0.137931     -0.265480    -0.172231  
  1.399206     76.317018      12.319644       80.056994      6.165993      5.960025      5.644321     -0.131321     -0.340418    -0.297102  
  1.399572     76.474839      12.227593       88.875143      0.689506      9.074372      4.640851      0.014480     -0.346464    -0.292164  
  1.399939     76.032943      12.222553       97.740705     -3.021702      1.128857      3.707237      0.090635     -0.377193    -0.199454  
  1.400304     76.064503      12.228218       106.226990     -5.488234     -4.883839      4.220352      0.211595     -0.413125    -0.148868  
  1.400671     76.222324      12.233997       115.258480     -9.663907     -1.183153      4.396668      0.383378     -0.439925    -0.132558  
  1.401035     76.348585      12.231459       124.621835     -11.216367     -4.003413      19.554676      0.503897     -0.279268    -0.271413  
  1.401401     76.348585      12.246041       133.439985     -14.299087     -3.504323      7.889084      0.597945     -0.323346    -0.266216  
  1.401768     76.001376      12.247371       142.305547     -8.771270     -2.239719     -1.563665      0.747364     -0.514256    -0.137716  
  1.402135     75.622606      12.252300       151.313340     -2.603826     -9.576317      0.368111      0.708194     -0.566016    -0.154792  
  1.402501     75.843555      12.257473       160.652979     -2.154515     -8.160256      2.492196      0.743172     -0.391059    -0.227281  
  1.402865     75.717300      12.257350       170.205977      1.974736     -9.747483      7.486860      0.701074     -0.318733    -0.205790  
  1.403232     75.780427      12.262039       179.024126      2.939830     -4.240191      0.003507      0.723856     -0.368773    -0.241690  
  1.403601     75.780427      12.256750       187.747467      8.182852     -0.607822      6.004850      0.697781     -0.428622    -0.158089  
  1.403968     75.969809      12.276098       195.759648      3.879639     -8.604848      6.850127      0.516447     -0.335392    -0.194786  
  1.404335     75.969809      12.265528       205.976376      1.710433     -3.367689      4.556833      0.472604     -0.227238    -0.202336  
  1.404700     76.032943      12.259640       215.031572     -0.282482     -3.867759      12.141272      0.341077     -0.069657    -0.181321  
  1.405066     76.127630      12.258078       223.754896      3.234384     -1.695410      11.256960      0.222520     -0.099066    -0.210374  
  1.405432     76.411712      12.269265       232.644164      5.930746      3.415965      16.143765      0.149538     -0.106680    -0.195410  
  1.405797     76.222324      12.248572       240.419316      8.377814      4.979488      3.576818      0.063479     -0.280566    -0.246181  
  1.406161     76.096070      12.243156       250.873073      11.829087      10.876579      6.473348      0.123340     -0.414521    -0.224996  
  1.406527     76.096070      12.239182       259.809755      7.342611      11.654981     -1.710335      0.099483     -0.480205    -0.175123  
  1.406948     76.127630      12.161119       268.675317      1.216998      2.332662      0.189638      0.091740     -0.423023    -0.162671  
  1.407359     76.664221      12.232407       277.422347     -4.597638      4.707020      3.780349      0.283369     -0.353705    -0.300514  
  1.407725     76.096070      12.225926       286.027155     -9.273357     -1.852531      6.723966      0.351124     -0.354886    -0.206937  
  1.408092     76.096070      12.219292       294.703083     -9.011392     -0.763808      9.133316      0.488000     -0.466614    -0.139299  
  1.408457     76.348585      12.222172       303.568646     -12.035396     -2.694507      16.864313      0.588867     -0.295078    -0.173692  
  1.408821     76.190764      12.217717       313.074213     -12.622068     -7.652178      6.830844      0.642512     -0.352608    -0.286832  
  1.409184     76.096070      12.217965       322.176840     -11.440773     -7.556154      0.560516      0.667263     -0.415072    -0.157862  
  1.409552     75.748861      12.212678       330.829044     -4.837756     -9.902763     -0.554677      0.611970     -0.467837    -0.144850  
  1.409919     75.843555      12.302350       338.533058      2.653918     -2.730670      1.603852      0.708597     -0.470700    -0.225955  
  1.410285     75.811994      12.224010       349.626855      8.633988     -4.444999      5.837986      0.578577     -0.372551    -0.235374  
  1.410650     75.591040      12.222813       358.776896      12.052454     -11.724540      1.202477      0.366326     -0.417963    -0.140938  
  1.411016     75.843555      12.232323       6.927992      6.473263     -4.780699      6.772561      0.345976     -0.292744    -0.128157  
  1.411383     76.127630      12.243517       15.722436     -2.142497      3.040814      4.703436      0.354132     -0.177531    -0.217425  
  1.411747     76.411712      12.244112       24.161310     -3.525273      1.970965      9.674177      0.195619     -0.078219    -0.278657  
  1.412113     76.285452      12.253266       33.903942      0.729692     -2.111132      12.678458     -0.016656     -0.097792    -0.235940  
  1.412480     76.348585      12.257958       42.888026      0.847469     -1.704689      6.876114     -0.077306     -0.142867    -0.286040  
  1.412846     76.159197      12.262407       52.061747      0.754406      4.785391      7.656017     -0.110237     -0.080782    -0.172281  
  1.413214     76.348585      12.265897       60.097638      5.356603      5.023247      8.672263     -0.202608     -0.195486    -0.042523  
  1.413580     76.443273      12.269626       70.148433      5.177239      10.602283      2.495025     -0.139219     -0.288758    -0.199339  
  1.413944     76.411712      12.271909       78.966583      7.374075      6.586368      6.686081     -0.142666     -0.375822    -0.366653  
  1.414310     76.222324      12.273707       87.737319      0.622586      7.620645      5.360115     -0.018337     -0.361808    -0.232368  
  1.414676     76.253891      12.278032       96.579175     -2.821426      2.990564      1.074439      0.093795     -0.407423    -0.111787  
  1.415043     76.064503      12.271899       104.520254     -5.808718     -4.239660      4.830234      0.210736     -0.397293    -0.150919  
  1.415409     76.253891      12.268780       114.760679     -10.200254     -6.127491      4.498362      0.311845     -0.445946    -0.248062  
  1.415774     76.317018      12.268181       123.531424     -11.432087      0.366299      20.485512      0.526694     -0.301469    -0.249578  
  1.416139     76.222324      12.275028       132.586621     -14.580525     -4.190910      9.112509      0.551805     -0.332162    -0.185198  
  1.416505     75.875121      12.256512       141.404770     -9.508827     -1.734233     -0.995063      0.728512     -0.521170    -0.139345  
  1.416870     75.654173      12.251338       150.981466     -2.106789     -9.120638     -0.443129      0.696150     -0.592831    -0.204366  
  1.417235     75.906682      12.247612       160.368536     -3.719207     -8.312627      2.118307      0.721275     -0.382851    -0.223413  
  1.417599     75.748861      12.171474       169.068153      2.192830     -7.744135      6.512690      0.741608     -0.333520    -0.179367  
  1.417964     75.527912      12.222092       178.147056      3.666097     -4.290059      0.606621      0.746557     -0.382742    -0.229471  
  1.418328     75.622606      12.221848       186.704452      10.214656     -1.861350      4.790669      0.693778     -0.464646    -0.188798  
  1.418695     75.717300      12.213645       194.740339      5.348439     -9.102782      8.345782      0.549353     -0.350336    -0.191674  
  1.419061     76.001376      12.204936       205.383766     -0.037443     -2.907643      2.782113      0.505096     -0.228198    -0.181839  
  1.419427     76.064503      12.202997       214.012263     -2.695842     -3.183412      13.618961      0.380159     -0.041549    -0.150148  
  1.419794     73.129034      12.156261       223.043753      0.996326     -3.627187      11.393705      0.207136     -0.074863    -0.213605  
  1.420159     76.222324      12.186175       231.482634      5.475084      3.924314      16.518321      0.164542     -0.112131    -0.228953  
  1.420525     76.096070      12.243156       239.660761      8.223806      7.181351      5.004281      0.114969     -0.267362    -0.265799  
  1.420892     76.064503      12.164402       250.019709      11.772664      9.018949      5.763525      0.105403     -0.398027    -0.195525  
  1.421259     76.096070      12.160761       258.743050      6.992547      9.760740     -0.632377      0.067347     -0.440645    -0.146716  
  1.421625     76.064503      12.153734       267.584888      0.397836      1.893899     -1.285682      0.077758     -0.417431    -0.180222  
  1.421990     76.317018      12.157932       276.379349     -4.058506      6.609718      3.965411      0.307997     -0.374469    -0.270787  
  1.422357     76.285452      12.146895       283.822609     -8.415870     -0.276940      7.468169      0.359676     -0.366340    -0.202830  
  1.422765     76.190764      12.152496       294.466036     -8.807847     -2.097343      8.632008      0.454347     -0.462675    -0.172385  
  1.423132     76.317018      12.156597       303.592352     -12.433968     -1.042586      16.093259      0.601892     -0.315202    -0.221973  
  1.423497     76.222324      12.152854       311.888994     -13.314975     -9.006324      7.701221      0.591248     -0.337910    -0.247197  
  1.423892     75.969809      12.149991       320.683436     -10.845353     -7.857913      1.544863      0.633057     -0.428829    -0.105881  
  1.424258     75.938249      12.154969       328.861545     -4.383249     -5.607752     -1.480003      0.643397     -0.499885    -0.202775  
  1.424625     75.780427      12.159844       339.884223      2.274895     -2.880169      0.474360      0.699699     -0.479212    -0.273405  
  1.424989     75.717300      12.165788       348.820905      7.784337     -10.175391      6.687845      0.485410     -0.366832    -0.188047  
  1.425354     75.496352      12.172596       357.425731      8.019679     -9.425179      0.876445      0.371072     -0.367239    -0.074975  
  1.425719     75.843555      12.177875       5.884985      4.876663     -0.922939      5.730584      0.404292     -0.290422    -0.214226  
  1.426085     76.285452      12.188224       14.987590     -0.564424      3.674755      8.367506      0.359415     -0.176772    -0.298983  
  1.426451     76.317018      12.196566       23.426465     -0.184612     -0.411380      8.459160      0.165562     -0.152291    -0.228773  
  1.426815     76.190764      12.209750       32.908346      0.639927     -4.287467      11.435142     -0.036717     -0.089663    -0.119258  
  1.427180     76.537967      12.208388       42.176884     -1.998521      0.164187      5.476283     -0.058647     -0.091882    -0.252743  
  1.427547     76.474839      12.212986       51.160965     -0.064941      5.314104      6.892786     -0.103669     -0.078724    -0.238116  
  1.427914     76.253891      12.214454       60.382094      7.714893      3.867606      11.044315     -0.236808     -0.231933    -0.134695  
  1.428282     76.474839      12.167726       69.200244      5.926072      10.430074      5.099195     -0.178689     -0.287870    -0.132477  
  1.428648     76.348585      12.223499       77.449481      7.381741      11.075827      4.619871     -0.092156     -0.377394    -0.295147  
  1.429014     76.506406      12.227953       86.741725      1.332452      7.102239      5.630409     -0.019215     -0.360694    -0.280721  
  1.429380     76.127630      12.228938       96.271017     -2.247046     -0.319548      0.365751      0.046481     -0.408277    -0.184544  
  1.429747     76.127630      12.220979       105.136570     -5.088189     -5.188209      4.484145      0.206609     -0.402196    -0.103626  
  1.430114     76.190764      12.223026       113.931013     -10.669785     -4.263411      3.651939      0.354132     -0.432749    -0.196572  
  1.430478     76.506406      12.229280       123.152147     -11.544794      2.567317      19.938730      0.568338     -0.285045    -0.279756  
  1.430844     76.506406      12.225298       131.851772     -13.287825     -6.912774      11.484160      0.510504     -0.322636    -0.265496  
  1.431209     75.938249      12.277057       140.148414     -9.939484     -2.308233     -1.396840      0.713320     -0.515588    -0.184767  
  1.431575     75.685734      12.213285       150.602197     -2.333097     -10.747584     -1.046961      0.691307     -0.596286    -0.137420  
  1.431942     75.938249      12.213511       159.704789     -4.940488     -7.323179      2.098427      0.724323     -0.363083    -0.139257  
  1.432308     75.811994      12.212071       168.783692      1.802867     -5.393308      7.185164      0.746276     -0.308259    -0.229447  
  1.432710     75.843555      12.211104       177.151453      4.886423     -4.962924      1.442841      0.737460     -0.392182    -0.299521  
  1.433075     75.591040      12.204243       186.988912      11.912400     -2.495613      3.965913      0.695259     -0.494797    -0.167616  
  1.433439     75.685734      12.207977       196.020402      6.143054     -8.657867      8.655300      0.558973     -0.343291    -0.126575  
  1.433805     75.938249      12.216165       204.720019     -1.871959     -3.042486      0.926873      0.491930     -0.200726    -0.207043  
  1.434169     76.159197      12.220012       213.419654     -4.074557     -3.307751      12.315982      0.393299     -0.034291    -0.229148  
  1.434534     76.127630      12.223633       221.668882      0.053554     -4.482447      12.340510      0.205828     -0.069105    -0.226059  
  1.434902     76.190764      12.228333       231.032246      5.334438      5.215064      18.566606      0.167378     -0.098001    -0.178819  
  1.435267     76.222324      12.233997       240.869704      7.245671      7.815400      5.606497      0.106701     -0.239789    -0.222681  
  1.435633     76.222324      12.240624       249.379687      11.419459      7.920191      4.032255      0.080395     -0.392302    -0.222644  
  1.435997     75.938249      12.245325       258.292644      8.019294      7.755792      0.321173      0.034494     -0.442888    -0.143009  
  1.436361     76.064503      12.250740       266.873764      0.673468      0.499758     -1.043339      0.025485     -0.411964    -0.148970  
  1.436728     76.443273      12.257717       276.853426     -3.996844      9.797899      3.874498      0.302719     -0.371712    -0.263626  
  1.437094     76.380146      12.264935       285.410839     -7.411415      2.116079      7.794494      0.350633     -0.369811    -0.275321  
  1.437459     75.969809      12.265528       294.347503     -7.723470     -4.770443      9.803482      0.390860     -0.462291    -0.146842  
  1.437823     75.527912      12.268393       302.312271     -12.297288     -2.217930      14.658189      0.567806     -0.334712    -0.144587  
  1.438192     76.032943      12.282103       312.031197     -15.164020     -7.512058      5.735742      0.594687     -0.321386    -0.253572  
  1.438561     76.190764      12.289192       321.489387     -12.076603     -5.967813      2.046715      0.657015     -0.400060    -0.180454  
  1.438927     75.843555      12.252182       330.307536     -3.850149     -6.512411     -0.138652      0.632905     -0.511603    -0.186866  
  1.439293     75.685734      12.296584       339.220512      2.001493     -5.203382      0.394982      0.697278     -0.481327    -0.199160  
  1.439660     75.717300      12.307484       347.090471      6.607893     -10.994610      5.542336      0.528892     -0.368761    -0.194309  
  1.440028     75.306964      12.305399       358.231682      5.903439     -7.495567      1.057976      0.431746     -0.338471    -0.150578  
  1.440424     75.969809      12.316969       5.150139      4.825565     -0.130794      6.305004      0.441750     -0.292074    -0.235306  
  1.440791     76.159197      12.323095       13.991993      0.521743      2.570311      9.683538      0.375569     -0.191611    -0.247514  
  1.441156     76.032943      12.322960       22.549391      1.049183     -0.499888      7.584598      0.222099     -0.184399    -0.178034  
  1.441521     76.222324      12.322505       31.960157     -0.016828     -5.477700      11.028593     -0.001488     -0.087918    -0.147983  
  1.441886     76.916736      12.372563       41.228694     -3.307025      0.384275      3.839281     -0.039393     -0.088505    -0.240517  
  1.442252     76.506406      12.317868       50.449823     -0.083009      5.952091      6.159475     -0.075044     -0.098252    -0.232235  
  1.442615     76.190764      12.303701       59.339088      9.496249      4.788190      12.764885     -0.187826     -0.257050    -0.154905  
  1.442982     76.474839      12.300368       68.015011      5.955460      9.722454      7.088992     -0.162590     -0.278537    -0.155222  
  1.443348     76.348585      12.288362       77.425775      7.994033      10.891684      3.695078     -0.078331     -0.394163    -0.305758  
  1.443713     76.411712      12.275875       86.362448      1.798090      5.451315      5.735638     -0.017721     -0.375995    -0.241235  
  1.444078     76.190764      12.265414       95.156890     -2.360376     -0.250986     -0.427129      0.052960     -0.411093    -0.158773  
  1.444442     76.064503      12.252063       103.714295     -4.809205     -3.133698      4.628006      0.214062     -0.411154    -0.117758  
  1.444808     76.285452      12.237369       113.338404     -10.416231     -4.558658      3.184427      0.330629     -0.439176    -0.259632  
  1.445175     76.537967      12.234947       122.156553     -9.862842      2.446737      18.108277      0.549554     -0.343992    -0.241225  
  1.445540     76.159197      12.223993       131.259154     -11.634220     -8.066564      12.912592      0.473057     -0.339943    -0.167304  
  1.445906     76.159197      12.212047       140.290644     -11.413369     -2.704601     -1.460446      0.671135     -0.487946    -0.137547  
  1.446271     75.843555      12.200481       148.563579     -4.439502     -9.944037     -2.063654      0.683856     -0.579444    -0.224112  
  1.446637     75.969809      12.203247       158.519570     -5.790123     -5.770533      2.103745      0.727085     -0.387946    -0.199123  
  1.447004     75.717300      12.192399       167.716988      2.409097     -7.188238      7.850524      0.720982     -0.360817    -0.155270  
  1.447371     75.748861      12.187441       176.535137      5.127328     -5.582621      2.809179      0.732544     -0.396181    -0.228579  
  1.447737     75.622606      12.180684       185.116239      12.754812     -1.275026      2.664605      0.716165     -0.509893    -0.228309  
  1.448102     75.717300      12.183092       194.977386      6.289045     -9.682639      8.796141      0.553521     -0.339212    -0.191332  
  1.448469     76.032943      12.186683       203.677021     -2.701806     -3.818240     -0.281925      0.476344     -0.204744    -0.180466  
  1.448834     76.317018      12.195236       212.945559     -4.156941     -0.936082      12.015379      0.414630     -0.043193    -0.151234  
  1.449198     76.190764      12.203106       221.621487     -0.889261     -3.289292      12.806349      0.219581     -0.048816    -0.241429  
  1.449566     76.443273      12.174034       230.629270      5.373061      4.862404      17.667024      0.176637     -0.101215    -0.276843  
  1.449932     76.222324      12.211438       238.665158      7.045549      6.691391      6.157691      0.109267     -0.220876    -0.250151  
  1.450297     75.969809      12.211216       249.024106      10.784571      4.523058      3.532066      0.052916     -0.368148    -0.201412  
  1.450662     76.001376      12.216885       257.747448      8.040137      9.858860      1.354696      0.080465     -0.417266    -0.107503  
  1.451027     76.064503      12.220259       266.375963      1.433532      2.159844     -1.019856      0.052189     -0.420631    -0.188906  
  1.451394     76.285452      12.230739       275.383746     -1.895270      7.369416      4.501724      0.268202     -0.393846    -0.280960  
  1.451759     76.380146      12.239776       283.680388     -6.117002      3.507973      7.798761      0.360061     -0.354724    -0.263390  
  1.452124     76.032943      12.234486       293.612654     -7.826594     -3.921392      8.764020      0.404278     -0.428305    -0.128220  
  1.452489     76.222324      12.282953       302.193774     -13.228093     -2.475378      14.331920      0.564734     -0.298927    -0.174458  
  1.452854     74.454731      12.223066       310.774858     -15.202577     -9.053525      6.155758      0.579529     -0.306022    -0.247249  
  1.453254     75.969809      12.243038       318.976674     -11.404821     -6.519392      1.882069      0.672499     -0.407439    -0.163570  
  1.453620     75.843555      12.237622       329.904561     -3.832327     -5.518081      0.377716      0.663428     -0.491761    -0.177742  
  1.454110     75.843555      12.237622       338.651591      0.953661     -5.657593      0.729196      0.700938     -0.443630    -0.222330  
  1.454560     75.685734      12.227871       347.588273      4.793560     -11.938297      4.103223      0.533879     -0.348594    -0.178906  
  1.454930     75.717300      12.229556       356.264183      3.999723     -6.596652      1.627072      0.478524     -0.309521    -0.151602  
  1.455385     76.001376      12.230149       3.704152      5.044351      0.382922      6.905759      0.484400     -0.274841    -0.314498  
  1.455751     76.127630      12.104982       12.901577      2.526420      2.640205      10.462242      0.364376     -0.189395    -0.248452  
  1.456116     76.948303      12.227679       22.051592      1.276952     -1.856016      6.162529      0.210055     -0.172742    -0.135671  
  1.456484     75.938249      12.212184       31.367540     -0.035126     -4.531119      9.626810      0.049164     -0.083062    -0.152977  
  1.456875     76.601094      12.206448       39.996053     -2.951722      1.225865      3.896107     -0.004860     -0.080910    -0.276422  
  1.457293     76.411712      12.198973       48.766789      0.026453      3.300510      6.314893     -0.111846     -0.076379    -0.218370  
  1.457659     76.190764      12.192469       58.319787      11.681481      5.318899      12.763247     -0.178325     -0.260526    -0.162435  
  1.458055     76.317018      12.187252       67.540916      6.383831      11.592206      7.823831     -0.134070     -0.251671    -0.199165  
  1.458421     76.411712      12.179006       76.240538      8.753978      11.709345      2.757196     -0.076217     -0.382061    -0.345973  
  1.458787     76.190764      12.187147       84.608299      3.934085      4.657926      6.452290     -0.053127     -0.380507    -0.201791  
  1.459154     76.159197      12.168143       94.422051     -1.495154     -0.785476     -0.772151      0.015022     -0.396039    -0.142014  
  1.459521     76.159197      12.172141       102.955739     -4.699601     -1.923120      4.640862      0.204049     -0.383716    -0.155372  
  1.459887     76.127630      12.165119       112.176873     -10.178979     -2.804262      2.108751      0.308178     -0.427596    -0.283457  
  1.460253     76.222324      12.176855       120.023126     -9.995886      2.507584      16.277068      0.513128     -0.350789    -0.241463  
  1.460617     76.253891      12.153212       130.358377     -10.077850     -9.489461      14.615855      0.443456     -0.328301    -0.179084  
  1.460982     76.064503      12.179056       139.484685     -11.448289     -2.232360     -0.093644      0.657507     -0.453578    -0.143230  
  1.461346     75.748861      12.183451       148.302843     -5.482441     -10.635172     -3.519336      0.651859     -0.553090    -0.202813  
  1.461711     75.748861      12.188770       157.429141     -6.058972     -4.908194      2.116213      0.710003     -0.386290    -0.249376  
  1.462075     75.748861      12.192758       165.749489      2.677013     -6.007115      7.543317      0.737346     -0.376242    -0.224397  
  1.462441     75.717300      12.197714       176.013630      6.395890     -8.196894      4.506686      0.693858     -0.394871    -0.164586  
  1.462810     75.717300      12.205682       184.760659      13.806334     -0.174254      1.585519      0.710577     -0.508095    -0.166873  
  1.463174     76.348585      12.220844       193.744754      5.682331     -9.402514      8.005973      0.557163     -0.307950    -0.204581  
  1.463541     75.969809      12.256273       202.278443     -3.867262     -3.795386     -1.584401      0.488447     -0.185862    -0.230987  
  1.463907     76.664221      12.235060       210.835839     -4.571104     -1.222193      11.690341      0.426838     -0.034465    -0.167507  
  1.464273     76.222324      12.237974       220.981446     -1.121235     -3.992464      13.369032      0.223434     -0.044394    -0.222743  
  1.464638     76.285452      12.234718       229.183279      6.648601      7.852003      17.950921      0.239707     -0.120145    -0.247441  
  1.465004     76.032943      12.234486       238.072548      7.512301      5.416445      7.950274      0.133036     -0.210692    -0.235666  
  1.465371     75.906682      12.231719       246.155849      11.563591      1.699802      2.360150      0.034385     -0.381127    -0.184642  
  1.465738     76.032943      12.230510       256.064409      9.368333      11.154455      2.251380      0.109205     -0.433974    -0.119649  
  1.466104     76.127630      12.234242       265.143312      2.258943      4.686000     -2.120223      0.090025     -0.439836    -0.228144  
  1.466472     76.380146      12.054115       274.174803     -0.218514      8.549909      4.103574      0.278748     -0.434933    -0.280729  
  1.466837     76.285452      12.224106       282.684785     -4.990589      1.859605      7.623106      0.336308     -0.384681    -0.258246  
  1.467205     76.127630      12.219652       291.171079     -8.446569     -5.732284      8.244217      0.383103     -0.421488    -0.126953  
  1.467571     76.317018      12.215173       299.278086     -14.221141      0.030969      13.050748      0.588389     -0.310565    -0.173562  
  1.467939     76.285452      12.206842       308.831066     -15.932522     -8.597579      6.685679      0.576643     -0.321134    -0.289870  
  1.468305     76.096070      12.203357       318.478908     -11.421505     -6.221241      3.075624      0.664162     -0.432352    -0.191135  
  1.468672     75.875121      12.196854       327.747446     -3.143257     -6.839010      1.213806      0.647179     -0.526062    -0.174524  
  1.469040     72.529316      12.153394       336.541888     -0.107680     -6.138369      0.501544      0.703979     -0.453127    -0.193212  
  1.469406     75.780427      12.275248       345.360038      1.915006     -9.551186      2.727008      0.568542     -0.348276    -0.163379  
  1.469840     75.843555      12.185858       353.467027      1.643301     -8.237057      2.797417      0.473988     -0.307747    -0.175602  
  1.470208     76.001376      12.183662       2.969307      5.438836     -0.511958      7.868635      0.488049     -0.308580    -0.283907  
  1.470576     76.222324      12.191498       12.143026      4.280008      3.199886      11.058493      0.392250     -0.241253    -0.241369  
  1.470942     76.127630      12.191751       20.913766      1.081161     -3.114827      4.955290      0.220533     -0.200075    -0.143209  
  1.471307     76.096070      12.172756       30.111190     -0.252459     -5.694204      8.588690      0.054306     -0.119290    -0.125071  
  1.471674     76.380146      12.198614       39.118979     -3.215715      0.593474      3.736540      0.002614     -0.107167    -0.283786  
  1.472041     76.601094      12.207777       47.866013     -0.075873      4.023648      6.559830     -0.084793     -0.097800    -0.238889  
  1.472409     76.253891      12.206483       57.371598      11.890766      5.576484      13.740491     -0.175515     -0.286798    -0.168931  
  1.472777     76.380146      12.207921       66.284564      6.951380      12.966024      8.070671     -0.133141     -0.286667    -0.162696  
  1.473140     76.443273      12.212626       74.984190      8.118322      12.183559      3.171859     -0.073868     -0.398619    -0.321698  
  1.473505     76.222324      12.212766       83.399364      4.044655      5.169941      5.329778     -0.046412     -0.426687    -0.232990  
  1.473967     76.190764      12.219045       93.189401     -2.640845     -0.300723     -0.556768      0.015031     -0.415322    -0.117521  
  1.474333     76.032943      12.251703       102.007550     -5.453895     -5.106315      4.329955      0.152304     -0.405184    -0.132205  
